league,season,team,player,nation,pos,age,born,tm_position,position_family,minutes,matches_played,starts,goals_p90,assists_p90,goals_assists_p90,non_penalty_goals_p90,np_goals_assists_p90,shots_p90,shots_on_target_p90,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,interceptions_p90,tackles_won_p90,fouls_committed_p90,fouls_drawn_p90,crosses_p90,offsides_p90,attacking_index,creativity_index,defensive_index,discipline_index,tm_matched_name,tm_match_score,market_value_eur
ESP-La Liga,2324,Atlético Madrid,Marcos Llorente,ESP,"MF,DF",28.0,1995.0,Right-Back,Full-Back,2565.0,37.0,29.0,0.2105263157894736,0.1403508771929824,0.3508771929824561,0.2105263157894736,0.3508771929824561,1.0526315789473684,0.6666666666666666,63.333333333333336,0.2,0.3157894736842105,0.45614035087719296,0.8070175438596491,1.087719298245614,0.9473684210526315,2.456140350877193,0.6666666666666666,0.8771929824561403,0.8771929824561402,1.263157894736842,-0.14035087719298256,Marcos Llorente,100.0,30000000.0
ESP-La Liga,2324,Las Palmas,Álex Suárez,ESP,DF,30.0,1993.0,Centre-Back,Centre-Back,2562.0,32.0,30.0,0.0702576112412178,0.0,0.0702576112412178,0.0702576112412178,0.0702576112412178,0.2459016393442623,0.1756440281030445,71.42857142857143,0.2857142857142857,0.4,0.6323185011709602,1.3348946135831383,0.9133489461358314,0.9836065573770493,0.5269320843091335,0.1053864168618267,0.19320843091334894,0.15807962529274006,1.9672131147540985,0.07025761124121788,Álex Suárez,100.0,1200000.0
ESP-La Liga,2324,Atlético Madrid,Mario Hermoso,ESP,DF,28.0,1995.0,Centre-Back,Centre-Back,2557.0,31.0,29.0,0.0,0.0351974970668752,0.0351974970668752,0.0,0.0351974970668752,0.5983574501368791,0.1407899882675009,23.529411764705884,0.0,0.0,0.9855299178725069,0.8799374266718811,1.1263199061400078,0.8095424325381306,1.3375048885412593,0.03519749706687524,0.33437622213531476,0.43644896362925295,1.865467344544388,-0.31677747360187714,Mario Hermoso,100.0,25000000.0
ESP-La Liga,2324,Cádiz,Fali,ESP,DF,29.0,1993.0,Centre-Back,Centre-Back,2547.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.3886925795053003,0.1060070671378091,27.272727272727273,0.0,0.0,0.9540636042402827,0.8833922261484098,0.8127208480565371,0.6713780918727915,0.2826855123674912,0.0,0.19434628975265014,0.08480565371024736,1.8374558303886925,-0.1413427561837456,Fali,100.0,2000000.0
ESP-La Liga,2324,Granada,Lucas Boyé,ARG,FW,27.0,1996.0,Centre-Forward,Forward,2541.0,31.0,30.0,0.2125147579693034,0.1062573789846517,0.3187721369539551,0.2125147579693034,0.3187721369539551,1.9834710743801651,0.5312868949232585,26.785714285714285,0.1071428571428571,0.4,0.42502951593860683,0.8854781582054309,2.550177095631641,1.5230224321133412,0.4604486422668241,0.28335301062573787,1.3105076741440378,0.2443919716646989,1.3105076741440378,-1.0271546635182998,Lucas Boyé,100.0,7000000.0
ESP-La Liga,2324,Getafe,Gastón Álvarez,URU,DF,23.0,2000.0,Centre-Back,Centre-Back,2537.0,34.0,29.0,0.0709499408750492,0.0,0.0709499408750492,0.0709499408750492,0.0709499408750492,0.4966495861253449,0.1064249113125739,21.428571428571427,0.1428571428571428,0.6666666666666666,1.2061489948758375,1.3480488766259362,1.5254237288135593,0.35474970437524633,0.8868742609381158,0.035474970437524636,0.31927473393772166,0.26606227828143475,2.5541978715017737,-1.170674024438313,Gastón Álvarez,100.0,15000000.0
ESP-La Liga,2324,Getafe,Diego Rico,ESP,DF,30.0,1993.0,Left-Back,Full-Back,2535.0,32.0,28.0,0.0,0.2485207100591716,0.2485207100591716,0.0,0.2485207100591716,0.6390532544378698,0.1775147928994082,27.77777777777778,0.0,0.0,1.3846153846153846,1.6331360946745561,1.136094674556213,1.9881656804733727,4.686390532544379,0.07100591715976332,0.5680473372781065,1.654437869822485,3.0177514792899407,0.8520710059171597,Diego Rico,100.0,1500000.0
ESP-La Liga,2324,Osasuna,Catena,ESP,DF,28.0,1994.0,Centre-Back,Centre-Back,2534.0,30.0,28.0,0.0355169692186266,0.10655090765588,0.1420678768745067,0.0355169692186266,0.1420678768745067,0.6393054459352802,0.1775848460931333,27.77777777777778,0.0555555555555555,0.2,0.5682715074980268,0.7103393843725335,1.669297553275454,0.4972375690607735,0.0,0.035516969218626675,0.46172059984214675,0.10655090765588,1.2786108918705603,-1.1720599842146804,Alejandro Catena,90.0,4000000.0
ESP-La Liga,2324,Almería,Édgar González,ESP,"DF,MF",26.0,1997.0,Centre-Back,Centre-Back,2522.0,31.0,30.0,0.0713719270420301,0.0,0.0713719270420301,0.0713719270420301,0.0713719270420301,0.4639175257731959,0.1070578905630452,23.076923076923077,0.1538461538461538,0.6666666666666666,1.2490087232355274,0.7494052339413164,1.034892942109437,0.24980174464710547,0.07137192704203013,0.1070578905630452,0.30333068992862805,0.021411578112609037,1.9984139571768438,-0.7850911974623316,Edgar González,100.0,3000000.0
ESP-La Liga,2324,Real Sociedad,Igor Zubeldia,ESP,DF,26.0,1997.0,Centre-Back,Centre-Back,2518.0,30.0,29.0,0.0,0.0714853057982525,0.0714853057982525,0.0,0.0714853057982525,0.4289118347895155,0.0,0.0,0.0,,1.0007942811755361,0.857823669579031,1.5011914217633042,0.3216838760921366,0.10722795869737888,0.0,0.28594122319301024,0.10365369340746616,1.8586179507545673,-1.1795075456711677,Igor Zubeldia,100.0,22000000.0
ESP-La Liga,2324,Sevilla,Sergio Ramos,ESP,DF,37.0,1986.0,Centre-Back,Centre-Back,2517.0,28.0,28.0,0.1072705601907032,0.0,0.1072705601907032,0.1072705601907032,0.1072705601907032,1.00119189511323,0.3933253873659118,39.285714285714285,0.1071428571428571,0.2727272727272727,1.3945172824791419,1.0727056019070322,0.965435041716329,0.7866507747318237,0.07151370679380215,0.3218116805721097,0.6078665077473182,0.021454112038140644,2.467222884386174,-0.17878426698450534,Sergio Ramos,100.0,2500000.0
ESP-La Liga,2324,Cádiz,Javi Hernández,ESP,DF,25.0,1998.0,Left-Back,Full-Back,2514.0,30.0,28.0,0.035799522673031,0.071599045346062,0.107398568019093,0.035799522673031,0.107398568019093,1.0739856801909309,0.2863961813842482,26.666666666666668,0.0333333333333333,0.125,0.6085918854415274,0.8233890214797136,1.6109785202863962,0.6801909307875895,4.5107398568019095,0.03579952267303103,0.6443914081145584,1.4248210023866348,1.431980906921241,-0.9307875894988067,Javi Hernández,100.0,2500000.0
ESP-La Liga,2324,Rayo Vallecano,Alfonso Espino,URU,DF,31.0,1992.0,Left-Back,Full-Back,2507.0,31.0,29.0,0.0,0.0358994814519345,0.0358994814519345,0.0,0.0358994814519345,0.6461906661348226,0.1794974072596729,27.77777777777778,0.0,0.0,1.4359792580773834,1.6154766653370563,1.6154766653370563,1.471878739529318,1.7590745911447947,0.0,0.3589948145193458,0.563621858795373,3.05145592341444,-0.14359792580773822,Alfonso Espino,100.0,2400000.0
ESP-La Liga,2324,Barcelona,João Cancelo,POR,DF,29.0,1994.0,Right-Back,Full-Back,2503.0,32.0,29.0,0.0719137035557331,0.1438274071114662,0.2157411106671993,0.0719137035557331,0.2157411106671993,1.1146624051138634,0.3595685177786656,32.25806451612903,0.064516129032258,0.2,1.1865761086695965,1.6899720335597284,1.4023172193367959,0.9348781462245306,2.948461845785058,0.14382740711146624,0.7730723132241311,1.0283659608469835,2.876548142229325,-0.4674390731122653,João Cancelo,100.0,25000000.0
ESP-La Liga,2324,Valencia,Javier Guerra,ESP,MF,20.0,2003.0,Central Midfield,Central Midfield,2498.0,36.0,28.0,0.144115292233787,0.0360288230584467,0.1801441152922338,0.144115292233787,0.1801441152922338,1.513210568454764,0.5044035228182546,33.333333333333336,0.0952380952380952,0.2857142857142857,0.6485188150520416,1.044835868694956,1.4411529223378703,1.0808646917534026,0.8646917534027222,0.07205764611689351,0.9367493995196159,0.2954363490792633,1.6933546837469975,-0.3602882305844677,Javi Guerra,91.66666666666666,20000000.0
ESP-La Liga,2324,Alavés,Luis Rioja,ESP,MF,29.0,1993.0,Right Winger,Winger,2498.0,37.0,31.0,0.1801441152922338,0.144115292233787,0.3242594075260208,0.0720576461168935,0.2161729383506805,2.053642914331465,0.6845476381104884,33.333333333333336,0.087719298245614,0.2631578947368421,0.6124899919935949,0.6845476381104884,0.8286629303442754,0.6485188150520416,6.305044035228183,0.3602882305844676,1.3510808646917534,2.0356285028022416,1.2970376301040831,-0.18014411529223384,Luis Rioja,100.0,4000000.0
ESP-La Liga,2324,Granada,Sergio Ruiz,ESP,MF,28.0,1994.0,Central Midfield,Central Midfield,2494.0,35.0,30.0,0.0,0.144346431435445,0.144346431435445,0.0,0.144346431435445,0.4691259021651964,0.0360866078588612,7.6923076923076925,0.0,0.0,0.9743384121892542,1.6960705693664795,1.5878107457898958,2.3817161186848437,0.6134723336006415,0.0,0.3789093825180432,0.32838813151563745,2.6704089815557337,0.7939053728949479,Sergio Ruiz,100.0,2000000.0
ESP-La Liga,2324,Atlético Madrid,Koke,ESP,MF,31.0,1992.0,Central Midfield,Central Midfield,2493.0,35.0,32.0,0.0,0.1444043321299639,0.1444043321299639,0.0,0.1444043321299639,0.3610108303249097,0.0722021660649819,20.0,0.0,0.0,0.5415162454873647,1.516245487364621,0.6859205776173285,0.6859205776173285,0.36101083032490977,0.0,0.3249097472924187,0.2527075812274368,2.0577617328519855,0.0,Koke,100.0,12000000.0
ESP-La Liga,2324,Villarreal,Alexander Sørloth,NOR,FW,27.0,1995.0,Centre-Forward,Forward,2489.0,34.0,30.0,0.8316593009240659,0.2169546002410606,1.0486139011651263,0.8316593009240659,1.0486139011651263,2.8204098031337885,1.301727601446364,46.15384615384615,0.2948717948717949,0.6388888888888888,0.0,0.1446364001607071,1.2294094013660104,0.6870229007633588,0.2531137002812375,0.8316593009240659,2.4588188027320204,0.29288871032543184,0.1446364001607071,-0.5423865006026516,Alexander Sørloth,100.0,25000000.0
ESP-La Liga,2324,Getafe,Djené,TOG,"DF,MF",31.0,1991.0,Centre-Back,Centre-Back,2484.0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,0.217391304347826,0.036231884057971,16.666666666666668,0.0,0.0,0.8333333333333333,0.7246376811594203,1.8478260869565217,1.3405797101449275,1.1594202898550725,0.036231884057971016,0.108695652173913,0.34782608695652173,1.5579710144927534,-0.5072463768115942,Dakonam Djené,90.0,2500000.0
ESP-La Liga,2324,Real Sociedad,Mikel Merino,ESP,MF,27.0,1996.0,Central Midfield,Central Midfield,2482.0,32.0,27.0,0.1813053988718775,0.1087832393231265,0.290088638195004,0.1813053988718775,0.290088638195004,1.087832393231265,0.3988718775181305,36.666666666666664,0.1666666666666666,0.4545454545454545,0.580177276390008,1.6317485898468975,2.538275584206285,2.17566478646253,0.6889605157131345,0.217566478646253,0.8340048348106366,0.31547139403706687,2.2119258662369057,-0.36261079774375515,Mikel Merino,100.0,50000000.0
ESP-La Liga,2324,Almería,Adri Embarba,ESP,"MF,FW",31.0,1992.0,Right Winger,Winger,2476.0,36.0,29.0,0.1090468497576736,0.0726978998384491,0.1817447495961227,0.0726978998384491,0.1453957996768982,2.3263327948303716,0.9087237479806138,39.0625,0.046875,0.12,0.5452342487883683,1.381260096930533,1.3449111470113084,1.4903069466882066,6.252019386106623,0.5452342487883683,1.3449111470113084,1.948303715670436,1.9264943457189014,0.1453957996768982,Adrián Embarba,92.3076923076923,1800000.0
ESP-La Liga,2324,Rayo Vallecano,Álvaro García,ESP,MF,30.0,1992.0,Centre-Back,Centre-Back,2475.0,32.0,30.0,0.2181818181818181,0.0363636363636363,0.2545454545454545,0.2181818181818181,0.2545454545454545,1.6363636363636365,0.6181818181818182,37.77777777777778,0.1333333333333333,0.3529411764705882,1.309090909090909,0.9454545454545454,0.9090909090909091,0.8363636363636363,4.4,0.9090909090909091,1.0727272727272728,1.3563636363636364,2.2545454545454544,-0.07272727272727275,Álvaro García,100.0,150000.0
ESP-La Liga,2324,Real Sociedad,Robin Le Normand,ESP,DF,26.0,1996.0,Centre-Back,Centre-Back,2469.0,29.0,28.0,0.0729040097205346,0.0,0.0729040097205346,0.0729040097205346,0.0729040097205346,0.3280680437424058,0.1822600243013365,55.55555555555556,0.2222222222222222,0.4,0.9842041312272175,0.8019441069258809,1.2029161603888214,0.8383961117861483,0.03645200486026731,0.03645200486026731,0.23693803159173749,0.010935601458080193,1.7861482381530984,-0.3645200486026732,Robin Le Normand,100.0,40000000.0
ESP-La Liga,2324,Mallorca,Giovanni González,URU,DF,28.0,1994.0,Right-Back,Full-Back,2464.0,34.0,27.0,0.036525974025974,0.036525974025974,0.073051948051948,0.036525974025974,0.073051948051948,0.5113636363636364,0.1461038961038961,28.571428571428573,0.0714285714285714,0.25,1.0227272727272727,1.6071428571428572,1.387987012987013,0.7305194805194806,2.1915584415584415,0.10957792207792208,0.32873376623376616,0.6939935064935064,2.62987012987013,-0.6574675324675325,Giovanni González,100.0,3000000.0
ESP-La Liga,2324,Las Palmas,Munir El Haddadi,MAR,"MF,FW",27.0,1995.0,Right Winger,Winger,2449.0,38.0,32.0,0.1102490812576561,0.0734993875051041,0.1837484687627603,0.1102490812576561,0.1837484687627603,1.5802368313597386,0.4409963250306247,27.906976744186046,0.0697674418604651,0.25,0.3674969375255206,1.0289914250714578,1.1024908125765618,2.6827276439363006,1.5067374438546346,0.7717435688035933,0.9738668844426296,0.5255206206614944,1.3964883625969784,1.5802368313597388,Munir El Haddadi,100.0,2500000.0
ESP-La Liga,2324,Granada,Myrto Uzuni,ALB,"FW,MF",28.0,1995.0,Left Winger,Winger,2448.0,34.0,28.0,0.4044117647058823,0.0367647058823529,0.4411764705882353,0.2573529411764706,0.2941176470588235,2.3529411764705883,1.0661764705882353,45.3125,0.171875,0.3793103448275862,0.11029411764705882,0.47794117647058826,0.9558823529411765,0.698529411764706,0.40441176470588236,0.6617647058823529,1.6176470588235294,0.1580882352941176,0.5882352941176471,-0.25735294117647056,Myrto Uzuni,100.0,8000000.0
ESP-La Liga,2324,Alavés,Rafa Marín,ESP,DF,21.0,2002.0,Centre-Back,Centre-Back,2443.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.4789193614408514,0.1105198526401964,23.076923076923077,0.0,0.0,1.1420384772820302,0.6631191158411789,1.0315186246418337,0.5894392140810478,0.07367990176013098,0.0,0.2394596807204257,0.022103970528039293,1.8051575931232091,-0.4420794105607859,Rafa Marín,100.0,7500000.0
ESP-La Liga,2324,Osasuna,Ante Budimir,CRO,FW,32.0,1991.0,Centre-Forward,Forward,2435.0,33.0,29.0,0.6283367556468172,0.0739219712525667,0.702258726899384,0.5174537987679672,0.5913757700205339,2.809034907597536,1.2936344969199178,46.05263157894737,0.2236842105263158,0.4857142857142857,0.18480492813141683,0.48049281314168374,1.4784394250513346,0.9609856262833675,0.3326488706365503,0.9979466119096508,2.106776180698152,0.1737166324435318,0.6652977412731006,-0.5174537987679672,Ante Budimir,100.0,5000000.0
ESP-La Liga,2324,Almería,Chumi,ESP,DF,24.0,1999.0,Centre-Back,Centre-Back,2434.0,31.0,26.0,0.0,0.0369761709120788,0.0369761709120788,0.0,0.0369761709120788,0.1848808545603944,0.0369761709120788,20.0,0.0,0.0,0.5546425636811833,0.8504519309778144,0.8504519309778144,0.29580936729663104,0.07395234182415776,0.0,0.129416598192276,0.05916187345932612,1.4050944946589976,-0.5546425636811834,Chumi,100.0,2000000.0
ESP-La Liga,2324,Celta Vigo,Fran Beltrán,ESP,MF,24.0,1999.0,Central Midfield,Central Midfield,2428.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.7784184514003295,0.1112026359143327,14.285714285714286,0.0,0.0,0.7042833607907742,1.2602965403624382,1.0378912685337727,0.5930807248764415,0.7042833607907742,0.07413509060955518,0.38920922570016475,0.21128500823723226,1.9645799011532126,-0.4448105436573312,Fran Beltrán,100.0,6000000.0
ESP-La Liga,2324,Alavés,Antonio Blanco,ESP,MF,23.0,2000.0,Defensive Midfield,Defensive Midfield,2426.0,33.0,29.0,0.0,0.0370981038746908,0.0370981038746908,0.0,0.0370981038746908,0.7419620774938169,0.1112943116240725,15.0,0.0,0.0,1.224237427864798,1.3726298433635613,1.2984336356141797,1.4839241549876339,0.5193734542456719,0.0,0.4080791426215993,0.19291014014839236,2.5968672712283594,0.18549051937345418,Antonio Blanco,100.0,7500000.0
ESP-La Liga,2324,Real Sociedad,Brais Méndez,ESP,"MF,FW",26.0,1997.0,Attacking Midfield,Attacking Midfield,2413.0,32.0,27.0,0.1864898466639038,0.2237878159966846,0.4102776626605885,0.1864898466639038,0.4102776626605885,2.461665975963531,0.6340654786572731,25.75757575757576,0.0757575757575757,0.2941176470588235,0.44757563199336925,1.0070451719850808,2.163282221301285,2.0886862826357233,3.767094902610858,0.11189390799834231,1.641110650642354,1.3539162867799421,1.45462080397845,-0.07459593866556169,Brais Méndez,100.0,40000000.0
ESP-La Liga,2324,Alavés,Javi López,ESP,DF,21.0,2002.0,Left-Back,Full-Back,2386.0,32.0,25.0,0.0377200335289186,0.113160100586756,0.1508801341156747,0.0377200335289186,0.1508801341156747,0.6789606035205364,0.113160100586756,16.666666666666668,0.0555555555555555,0.3333333333333333,0.41492036881810557,0.4526404023470243,0.9807208717518859,1.0561609388097233,3.8474434199497063,0.03772003352891869,0.4903604358759429,1.2673931265716678,0.8675607711651299,0.07544006705783735,Javi López,100.0,7500000.0
ESP-La Liga,2324,Almería,Lucas Robertone,ARG,MF,26.0,1997.0,Central Midfield,Central Midfield,2381.0,33.0,29.0,0.0,0.1889962200755985,0.1889962200755985,0.0,0.1889962200755985,1.3985720285594287,0.491390172196556,35.13513513513514,0.0,0.0,1.7765644687106257,1.3229735405291894,1.4363712725745486,2.0411591768164636,2.45695086098278,0.0755984880302394,0.8882822343553128,0.9260814783704325,3.099538009239815,0.6047879042419151,Lucas Robertone,100.0,7000000.0
ESP-La Liga,2324,Real Madrid,Rodrygo,BRA,FW,22.0,2001.0,Right Winger,Winger,2380.0,34.0,28.0,0.3781512605042017,0.1890756302521008,0.5672268907563025,0.3781512605042017,0.5672268907563025,3.289915966386555,1.361344537815126,41.37931034482759,0.1149425287356321,0.2777777777777778,0.3025210084033614,0.5672268907563025,0.3781512605042017,1.7394957983193278,1.1722689075630253,0.4915966386554622,2.21218487394958,0.5407563025210084,0.8697478991596639,1.361344537815126,Rodrygo,100.0,110000000.0
ESP-La Liga,2324,Mallorca,Martin Valjent,SVK,DF,27.0,1995.0,Centre-Back,Centre-Back,2349.0,28.0,28.0,0.0,0.0383141762452107,0.0383141762452107,0.0,0.0383141762452107,0.3448275862068965,0.0,0.0,0.0,,1.1111111111111112,0.7279693486590038,1.1111111111111112,0.38314176245210724,0.6513409961685823,0.07662835249042145,0.21072796934865895,0.2337164750957854,1.839080459770115,-0.727969348659004,Martin Valjent,100.0,6000000.0
ESP-La Liga,2324,Osasuna,Aimar Oroz,ESP,MF,21.0,2001.0,Attacking Midfield,Attacking Midfield,2339.0,33.0,26.0,0.0769559640872167,0.0384779820436083,0.1154339461308251,0.0384779820436083,0.0769559640872167,0.9619495510902096,0.2308678922616503,24.0,0.08,0.3333333333333333,0.6156477126977341,1.0389055151774262,1.500641299700727,1.7699871740059856,0.38477982043608383,0.07695596408721676,0.59640872167593,0.15391192817443344,1.6545532278751605,0.2693458743052586,Aimar Oroz,100.0,15000000.0
ESP-La Liga,2324,Osasuna,David García,ESP,DF,29.0,1994.0,Centre-Back,Centre-Back,2334.0,27.0,27.0,0.0,0.0385604113110539,0.0385604113110539,0.0,0.0385604113110539,0.5784061696658097,0.0771208226221079,13.333333333333334,0.0,0.0,0.7712082262210797,0.6555269922879178,1.2724935732647815,0.5012853470437018,0.07712082262210797,0.038560411311053984,0.3277634961439588,0.06169665809768629,1.4267352185089974,-0.7712082262210798,David García,100.0,10000000.0
ESP-La Liga,2324,Mallorca,Vedat Muriqi,KVX,FW,29.0,1994.0,Centre-Forward,Forward,2327.0,29.0,25.0,0.2707348517404383,0.0773528147829823,0.3480876665234207,0.2320584443489471,0.3094112591319295,2.552642887838419,0.96691018478728,37.878787878787875,0.106060606060606,0.28,0.23205844434894715,0.23205844434894715,1.5083798882681565,1.6630855178341213,0.4254404813064031,1.198968629136227,1.6244091104426301,0.20498495917490323,0.4641168886978943,0.1547056295659648,Vedat Muriqi,100.0,12000000.0
ESP-La Liga,2324,Real Betis,Isco,ESP,MF,31.0,1992.0,Attacking Midfield,Attacking Midfield,2326.0,29.0,28.0,0.3095442820292347,0.1934651762682717,0.5030094582975064,0.232158211521926,0.4256233877901977,2.476354256233878,1.0060189165950129,40.625,0.125,0.3076923076923077,0.3482373172828891,1.0060189165950129,1.1994840928632846,3.056749785038693,5.88134135855546,0.11607910576096303,1.7411865864144453,1.9578675838349098,1.3542562338779018,1.8572656921754085,Isco,100.0,8000000.0
