league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt
ITA-Serie A,2425,Udinese,Jordan Zemura,ZIM,"MF,DF",24,1999,15.7,1,14,3,21.4,0.89,0.19,0.07,0.33,0,0
ITA-Serie A,2425,Udinese,Jurgen Ekkelenkamp,NED,MF,24,2000,21.0,3,26,9,34.6,1.24,0.43,0.12,0.33,0,0
ITA-Serie A,2425,Udinese,Keinan Davis,ENG,FW,26,1998,11.8,2,29,11,37.9,2.45,0.93,0.07,0.18,0,0
ITA-Serie A,2425,Udinese,Kingsley Ehizibue,NED,"MF,DF",29,1995,27.8,0,14,4,28.6,0.5,0.14,0.0,0.0,0,0
ITA-Serie A,2425,Udinese,Lautaro Gianetti,ARG,DF,30,1993,9.8,1,2,2,100.0,0.21,0.21,0.5,0.5,0,0
ITA-Serie A,2425,Udinese,Lorenzo Lucca,ITA,FW,23,2000,26.1,12,66,26,39.4,2.52,0.99,0.17,0.42,1,1
ITA-Serie A,2425,Udinese,Maduka Okoye,NGA,GK,24,1999,25.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Udinese,Martín Payero,ARG,MF,25,1998,15.3,1,31,5,16.1,2.02,0.33,0.03,0.2,0,0
ITA-Serie A,2425,Udinese,Matteo Palma,GER,DF,16,2008,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Udinese,Nehuén Pérez,ARG,DF,24,2000,2.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Udinese,Oier Zarraga,ESP,MF,25,1999,10.0,1,6,1,16.7,0.6,0.1,0.17,1.0,0,0
ITA-Serie A,2425,Udinese,Oumar Solet,FRA,DF,24,2000,18.6,1,12,7,58.3,0.65,0.38,0.08,0.14,0,0
ITA-Serie A,2425,Udinese,Razvan Sava,ROU,GK,22,2002,12.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Udinese,Rui Modesto,ANG,MF,24,1999,6.8,0,3,2,66.7,0.44,0.3,0.0,0.0,0,0
ITA-Serie A,2425,Udinese,Sandi Lovrić,SVN,MF,26,1998,25.6,2,49,12,24.5,1.91,0.47,0.04,0.17,0,0
ITA-Serie A,2425,Udinese,Simone Pafundi,ITA,FW,18,2006,1.3,0,2,1,50.0,1.55,0.78,0.0,0.0,0,0
ITA-Serie A,2425,Udinese,Souleymane Touré,FRA,DF,21,2003,8.1,1,4,2,50.0,0.49,0.25,0.25,0.5,0,0
ITA-Serie A,2425,Udinese,Thomas Kristensen,DEN,DF,22,2002,19.5,1,4,1,25.0,0.21,0.05,0.25,1.0,0,0
ITA-Serie A,2425,Venezia,Alessandro Marcandalli,ITA,DF,21,2002,3.9,0,2,1,50.0,0.51,0.25,0.0,0.0,0,0
ITA-Serie A,2425,Venezia,Alessio Zerbin,ITA,MF,25,1999,16.9,1,16,6,37.5,0.95,0.36,0.06,0.17,0,0
ITA-Serie A,2425,Venezia,Alfred Duncan,GHA,MF,31,1993,10.6,0,15,4,26.7,1.41,0.38,0.0,0.0,0,0
ITA-Serie A,2425,Venezia,Antonio Candela,ITA,"MF,DF",24,2000,11.2,0,5,0,0.0,0.45,0.0,0.0,,0,0
ITA-Serie A,2425,Venezia,Antonio Raimondo,ITA,FW,20,2004,1.0,0,1,1,100.0,0.96,0.96,0.0,0.0,0,0
ITA-Serie A,2425,Venezia,Bjarki Bjarkason,ISL,MF,24,2000,1.8,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Venezia,Cheick Oumar Conde,GUI,MF,24,2000,1.7,0,1,0,0.0,0.6,0.0,0.0,,0,0
ITA-Serie A,2425,Venezia,Christian Gytkjær,DEN,FW,34,1990,8.4,2,18,6,33.3,2.15,0.72,0.06,0.17,1,1
ITA-Serie A,2425,Venezia,Daniel Fila,CZE,FW,21,2002,5.5,2,8,6,75.0,1.46,1.1,0.25,0.33,0,0
ITA-Serie A,2425,Venezia,Domen Črnigoj,SVN,MF,28,1995,1.5,0,1,0,0.0,0.66,0.0,0.0,,0,0
ITA-Serie A,2425,Venezia,Fali Candé,GNB,DF,26,1998,17.0,1,5,2,40.0,0.29,0.12,0.2,0.5,0,0
ITA-Serie A,2425,Venezia,Filip Stankovic,SRB,GK,22,2002,15.2,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Venezia,Francesco Zampano,ITA,MF,30,1993,18.2,1,7,4,57.1,0.38,0.22,0.14,0.25,0,0
ITA-Serie A,2425,Venezia,Franco Carboni,ITA,MF,21,2003,2.5,0,1,0,0.0,0.4,0.0,0.0,,0,0
ITA-Serie A,2425,Venezia,Gaetano Oristanio,ITA,"FW,MF",21,2002,25.7,3,44,12,27.3,1.71,0.47,0.07,0.25,0,0
ITA-Serie A,2425,Venezia,Gianluca Busio,USA,MF,22,2002,28.0,2,36,7,19.4,1.29,0.25,0.06,0.29,0,0
ITA-Serie A,2425,Venezia,Giorgio Altare,ITA,DF,25,1998,8.4,0,3,1,33.3,0.36,0.12,0.0,0.0,0,0
ITA-Serie A,2425,Venezia,Hans Nicolussi Caviglia,ITA,MF,24,2000,31.8,4,53,20,37.7,1.67,0.63,0.08,0.2,0,0
ITA-Serie A,2425,Venezia,Ionuț Radu,ROU,GK,27,1997,15.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Venezia,Issa Doumbia,ITA,MF,20,2003,10.4,0,16,5,31.3,1.53,0.48,0.0,0.0,0,0
ITA-Serie A,2425,Venezia,Jay Idzes,IDN,DF,24,2000,34.7,1,15,3,20.0,0.43,0.09,0.07,0.33,0,0
ITA-Serie A,2425,Venezia,Jesse Joronen,FIN,GK,31,1993,7.8,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Venezia,Joel Pohjanpalo,FIN,FW,29,1994,17.8,6,38,17,44.7,2.13,0.95,0.08,0.18,3,4
ITA-Serie A,2425,Venezia,John Yeboah,ECU,"FW,MF",24,2000,13.6,1,30,10,33.3,2.2,0.73,0.03,0.1,0,0
ITA-Serie A,2425,Venezia,Joël Schingtienne,BEL,DF,21,2002,12.5,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Venezia,Kike Pérez,ESP,MF,27,1997,12.4,1,13,7,53.8,1.05,0.57,0.08,0.14,0,0
ITA-Serie A,2425,Venezia,Magnus Kofod Andersen,DEN,MF,25,1999,7.7,1,8,2,25.0,1.04,0.26,0.13,0.5,0,0
ITA-Serie A,2425,Venezia,Marin Šverko,CRO,DF,26,1998,12.4,1,3,1,33.3,0.24,0.08,0.33,1.0,0,0
ITA-Serie A,2425,Venezia,Michael Svoboda,AUT,DF,25,1998,14.6,1,4,4,100.0,0.27,0.27,0.25,0.25,0,0
ITA-Serie A,2425,Venezia,Mikael Ellertsson,ISL,MF,22,2002,27.4,2,21,5,23.8,0.77,0.18,0.1,0.4,0,0
ITA-Serie A,2425,Venezia,Mirko Marić,CRO,FW,29,1995,4.0,0,6,1,16.7,1.52,0.25,0.0,0.0,0,0
ITA-Serie A,2425,Venezia,Nicholas Pierini,ITA,"FW,MF",25,1998,0.9,0,1,0,0.0,1.08,0.0,0.0,,0,0
ITA-Serie A,2425,Venezia,Nunzio Lella,ITA,MF,24,2000,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2425,Venezia,Richie Sagrado,BEL,"MF,DF",20,2004,1.6,0,1,0,0.0,0.64,0.0,0.0,,0,0
ITA-Serie A,2425,Venezia,Ridgeciano Haps,SUR,"MF,DF",31,1993,15.2,1,15,3,20.0,0.99,0.2,0.07,0.33,0,0
ITA-Serie A,2425,Venezia,Saad El Haddad,MAR,MF,19,2005,0.3,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Angers,Abdoulaye Bamba,CIV,DF,34,1990,16.8,0,1,0,0.0,0.06,0.0,0.0,,0,0
FRA-Ligue 1,2425,Angers,Bamba Dieng,SEN,FW,24,2000,5.9,3,15,7,46.7,2.54,1.18,0.13,0.29,1,1
FRA-Ligue 1,2425,Angers,Carlens Arcus,HAI,DF,28,1996,22.7,0,3,0,0.0,0.13,0.0,0.0,,0,0
FRA-Ligue 1,2425,Angers,Cédric Hountondji,BEN,DF,30,1994,3.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Angers,Emmanuel Biumla,FRA,DF,19,2005,14.8,1,4,2,50.0,0.27,0.13,0.25,0.5,0,0
FRA-Ligue 1,2425,Angers,Enzo Caumont,FRA,MF,20,2004,0.4,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Angers,Esteban Lepaul,FRA,FW,24,2000,18.1,9,41,16,39.0,2.27,0.88,0.22,0.56,0,0
FRA-Ligue 1,2425,Angers,Farid El Melali,ALG,"MF,FW",27,1997,21.0,2,46,14,30.4,2.19,0.67,0.04,0.14,0,0
FRA-Ligue 1,2425,Angers,Florent Hanin,ALG,DF,34,1990,29.7,1,11,1,9.1,0.37,0.03,0.09,1.0,0,0
FRA-Ligue 1,2425,Angers,Haris Belkebla,ALG,MF,30,1994,19.9,0,3,0,0.0,0.15,0.0,0.0,,0,0
FRA-Ligue 1,2425,Angers,Himad Abdelli,ALG,MF,24,1999,31.6,6,38,12,31.6,1.2,0.38,0.08,0.25,3,4
FRA-Ligue 1,2425,Angers,Ibrahima Niane,SEN,FW,25,1999,10.5,3,30,11,36.7,2.86,1.05,0.07,0.18,1,1
FRA-Ligue 1,2425,Angers,Jacques Ekomie,GAB,"DF,MF",20,2003,7.7,0,1,0,0.0,0.13,0.0,0.0,,0,0
FRA-Ligue 1,2425,Angers,Jean-Eudes Aholou,CIV,MF,30,1994,21.8,2,27,7,25.9,1.24,0.32,0.07,0.29,0,0
FRA-Ligue 1,2425,Angers,Jim Allevinah,GAB,MF,29,1995,19.4,1,35,10,28.6,1.8,0.51,0.03,0.1,0,0
FRA-Ligue 1,2425,Angers,Jordan Lefort,MTN,DF,30,1993,34.0,0,8,0,0.0,0.24,0.0,0.0,,0,0
FRA-Ligue 1,2425,Angers,Justin-Noël Kalumba,FRA,FW,19,2004,0.3,0,1,0,0.0,2.9,0.0,0.0,,0,0
FRA-Ligue 1,2425,Angers,Lanroy Machine,FRA,MF,18,2005,0.1,0,1,0,0.0,11.25,0.0,0.0,,0,0
FRA-Ligue 1,2425,Angers,Lilian Raolisoa,FRA,"DF,MF",24,2000,14.6,0,14,1,7.1,0.96,0.07,0.0,0.0,0,0
FRA-Ligue 1,2425,Angers,Lois Diony,FRA,FW,31,1992,0.2,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Angers,Marius Courcoul,FRA,MF,17,2007,3.4,0,3,1,33.3,0.87,0.29,0.0,0.0,0,0
FRA-Ligue 1,2425,Angers,Melvin Zinga,FRA,GK,22,2002,1.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Angers,Ousmane Camara,MLI,DF,21,2003,2.8,0,1,0,0.0,0.36,0.0,0.0,,0,0
FRA-Ligue 1,2425,Angers,Pierrick Capelle,FRA,MF,37,1987,5.4,0,6,1,16.7,1.12,0.19,0.0,0.0,0,0
FRA-Ligue 1,2425,Angers,Prosper Peter,NGA,FW,16,2007,0.3,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Angers,Sidiki Cherif,FRA,FW,17,2006,3.6,0,5,3,60.0,1.39,0.83,0.0,0.0,0,0
FRA-Ligue 1,2425,Angers,Yahia Fofana,CIV,GK,23,2000,33.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Angers,Yassin Belkhdim,FRA,MF,22,2002,16.9,1,9,5,55.6,0.53,0.3,0.11,0.2,0,0
FRA-Ligue 1,2425,Angers,Zinedine Ferhat,ALG,MF,31,1993,9.4,2,12,5,41.7,1.27,0.53,0.17,0.4,0,0
FRA-Ligue 1,2425,Angers,Zinédine Ould Khaled,FRA,MF,24,2000,3.8,0,1,1,100.0,0.26,0.26,0.0,0.0,0,0
FRA-Ligue 1,2425,Auxerre,Ado Onaiwu,JPN,"MF,FW",28,1995,10.6,4,23,14,60.9,2.16,1.32,0.17,0.29,0,0
FRA-Ligue 1,2425,Auxerre,Aristide Zossou,CIV,MF,19,2005,0.2,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Auxerre,Assane Dioussé,SEN,MF,26,1997,7.4,0,3,2,66.7,0.41,0.27,0.0,0.0,0,0
FRA-Ligue 1,2425,Auxerre,Ben Viadere,FRA,FW,18,2005,0.1,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Auxerre,Clément Akpa,CIV,DF,22,2001,27.6,0,6,1,16.7,0.22,0.04,0.0,0.0,0,0
FRA-Ligue 1,2425,Auxerre,Donovan Léon,GUF,GK,31,1992,32.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Auxerre,Elisha Owusu,GHA,MF,26,1997,26.0,1,7,3,42.9,0.27,0.12,0.14,0.33,0,0
FRA-Ligue 1,2425,Auxerre,Eros Maddy,NED,"FW,MF",23,2001,0.2,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Auxerre,Florian Ayé,FRA,FW,27,1997,6.4,2,12,4,33.3,1.88,0.63,0.17,0.5,0,0
FRA-Ligue 1,2425,Auxerre,Fredrik Oppegard,NOR,"MF,DF",21,2002,3.0,0,3,1,33.3,0.99,0.33,0.0,0.0,0,0
FRA-Ligue 1,2425,Auxerre,Gabriel Osho,NGA,DF,25,1998,18.4,1,7,3,42.9,0.38,0.16,0.14,0.33,0,0
FRA-Ligue 1,2425,Auxerre,Gaëtan Perrin,FRA,MF,28,1996,29.9,10,59,26,44.1,1.97,0.87,0.17,0.38,0,0
FRA-Ligue 1,2425,Auxerre,Gideon Mensah,GHA,"DF,MF",26,1998,25.3,0,4,1,25.0,0.16,0.04,0.0,0.0,0,0
FRA-Ligue 1,2425,Auxerre,Hamed Junior Traorè,CIV,MF,24,2000,23.3,10,68,29,42.6,2.92,1.25,0.15,0.34,0,0
FRA-Ligue 1,2425,Auxerre,Han-Noah Massengo,FRA,MF,23,2001,11.6,0,6,3,50.0,0.52,0.26,0.0,0.0,0,0
FRA-Ligue 1,2425,Auxerre,Jubal,BRA,DF,30,1993,29.3,6,30,11,36.7,1.02,0.37,0.1,0.27,3,4
FRA-Ligue 1,2425,Auxerre,Ki-Jana Hoever,NED,"DF,MF",22,2002,23.6,1,10,5,50.0,0.42,0.21,0.1,0.2,0,0
FRA-Ligue 1,2425,Auxerre,Kévin Danois,FRA,MF,20,2004,16.2,0,17,3,17.6,1.05,0.18,0.0,0.0,0,0
FRA-Ligue 1,2425,Auxerre,Lassine Sinayoko,MLI,"FW,MF",24,1999,25.5,5,61,18,29.5,2.39,0.7,0.07,0.22,1,1
FRA-Ligue 1,2425,Auxerre,Lasso Coulibaly,CIV,MF,21,2002,0.5,1,3,2,66.7,6.0,4.0,0.33,0.5,0,0
FRA-Ligue 1,2425,Auxerre,Loïc N'Gatta,FRA,DF,20,2003,0.1,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Auxerre,Paul Joly,FRA,"DF,MF",24,2000,11.2,0,10,5,50.0,0.89,0.45,0.0,0.0,0,0
FRA-Ligue 1,2425,Auxerre,Rayan Raveloson,MAD,"MF,DF",27,1997,8.0,1,16,5,31.3,1.99,0.62,0.06,0.2,0,0
FRA-Ligue 1,2425,Auxerre,Rudy Matondo,FRA,MF,16,2008,0.7,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Auxerre,Sinaly Diomande,CIV,DF,23,2001,21.6,3,9,4,44.4,0.42,0.19,0.33,0.75,0,0
FRA-Ligue 1,2425,Auxerre,Theo Bair,CAN,FW,24,1999,10.4,2,26,14,53.8,2.49,1.34,0.08,0.14,0,0
FRA-Ligue 1,2425,Auxerre,Théo De Percin,MTQ,GK,23,2001,2.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Auxerre,Théo Pellenard,FRA,DF,30,1994,0.5,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Auxerre,Yoann Cissé,FRA,MF,19,2004,0.1,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Brest,Abdallah Sima,SEN,"FW,MF",23,2001,13.8,7,38,17,44.7,2.76,1.24,0.18,0.41,0,0
FRA-Ligue 1,2425,Brest,Abdoulaye Ndiaye,SEN,DF,22,2002,19.0,1,11,2,18.2,0.58,0.11,0.09,0.5,0,0
FRA-Ligue 1,2425,Brest,Axel Camblan,FRA,FW,20,2003,0.3,0,1,0,0.0,3.46,0.0,0.0,,0,0
FRA-Ligue 1,2425,Brest,Bradley Locko,FRA,DF,22,2002,1.1,0,1,0,0.0,0.93,0.0,0.0,,0,0
FRA-Ligue 1,2425,Brest,Brendan Chardonnet,FRA,DF,29,1994,26.8,1,14,1,7.1,0.52,0.04,0.07,1.0,0,0
FRA-Ligue 1,2425,Brest,Edimilson Fernandes,SUI,"MF,DF",28,1996,12.3,0,10,2,20.0,0.81,0.16,0.0,0.0,0,0
FRA-Ligue 1,2425,Brest,Grégoire Coudert,FRA,GK,25,1999,2.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Brest,Hamidou Makalou,MLI,MF,18,2006,0.4,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Brest,Hianga'a Mbock,FRA,MF,24,1999,0.2,0,1,1,100.0,4.29,4.29,0.0,0.0,0,0
FRA-Ligue 1,2425,Brest,Hugo Magnetti,FRA,MF,26,1998,25.8,1,19,6,31.6,0.74,0.23,0.05,0.17,0,0
FRA-Ligue 1,2425,Brest,Ibrahim Salah,MAR,"MF,FW",22,2001,4.0,1,13,4,30.8,3.27,1.01,0.08,0.25,0,0
FRA-Ligue 1,2425,Brest,Jonas Martin,FRA,MF,34,1990,5.5,1,3,1,33.3,0.54,0.18,0.33,1.0,0,0
FRA-Ligue 1,2425,Brest,Jordan Amavi,FRA,DF,30,1994,8.8,0,8,3,37.5,0.91,0.34,0.0,0.0,0,0
FRA-Ligue 1,2425,Brest,Julien Le Cardinal,FRA,DF,26,1997,15.3,0,10,4,40.0,0.65,0.26,0.0,0.0,0,0
FRA-Ligue 1,2425,Brest,Justin Bourgault,FRA,DF,18,2005,1.4,1,2,1,50.0,1.48,0.74,0.5,1.0,0,0
FRA-Ligue 1,2425,Brest,Jérémy Le Douaron,FRA,FW,26,1998,1.1,0,2,1,50.0,1.76,0.88,0.0,0.0,0,0
FRA-Ligue 1,2425,Brest,Kamory Doumbia,MLI,"MF,FW",21,2003,14.7,3,22,10,45.5,1.5,0.68,0.14,0.3,0,0
FRA-Ligue 1,2425,Brest,Kenny Lala,MAD,DF,32,1991,29.8,3,12,7,58.3,0.4,0.23,0.0,0.0,3,3
FRA-Ligue 1,2425,Brest,Luck Zogbé,CIV,DF,19,2005,7.1,0,8,1,12.5,1.13,0.14,0.0,0.0,0,0
FRA-Ligue 1,2425,Brest,Ludovic Ajorque,FRA,FW,30,1994,27.7,13,54,27,50.0,1.95,0.97,0.24,0.48,0,1
FRA-Ligue 1,2425,Brest,Mahdi Camara,FRA,MF,26,1998,29.5,5,49,20,40.8,1.66,0.68,0.1,0.25,0,0
FRA-Ligue 1,2425,Brest,Mama Samba Baldé,GNB,"FW,MF",28,1995,12.8,2,29,9,31.0,2.27,0.7,0.07,0.22,0,0
FRA-Ligue 1,2425,Brest,Marco Bizot,NED,GK,33,1991,32.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Brest,Massadio Haïdara,MLI,DF,31,1992,18.6,0,10,1,10.0,0.54,0.05,0.0,0.0,0,0
FRA-Ligue 1,2425,Brest,Mathias Pereira Lage,POR,"MF,FW",27,1996,17.5,2,36,15,41.7,2.06,0.86,0.06,0.13,0,0
FRA-Ligue 1,2425,Brest,Pierre Lees-Melou,FRA,MF,31,1993,17.0,2,22,8,36.4,1.3,0.47,0.09,0.25,0,0
FRA-Ligue 1,2425,Brest,Romain Del Castillo,FRA,"FW,MF",28,1996,14.0,6,21,12,57.1,1.5,0.86,0.14,0.25,3,4
FRA-Ligue 1,2425,Brest,Romain Faivre,FRA,"MF,FW",26,1998,10.0,3,19,10,52.6,1.9,1.0,0.11,0.2,1,1
FRA-Ligue 1,2425,Brest,Soumaïla Coulibaly,FRA,DF,20,2003,4.9,0,4,0,0.0,0.82,0.0,0.0,,0,0
FRA-Ligue 1,2425,Brest,Sérigné Diop,SEN,FW,19,2005,0.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Le Havre,Abdoulaye Touré,GUI,MF,30,1994,25.8,10,47,15,31.9,1.82,0.58,0.04,0.13,8,9
FRA-Ligue 1,2425,Le Havre,Alois Confais,FRA,"DF,MF",27,1996,0.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Le Havre,André Ayew,GHA,FW,34,1989,16.1,4,22,9,40.9,1.36,0.56,0.18,0.44,0,0
FRA-Ligue 1,2425,Le Havre,Antoine Joujou,FRA,"MF,FW",21,2003,10.5,0,11,2,18.2,1.05,0.19,0.0,0.0,0,0
FRA-Ligue 1,2425,Le Havre,Arouna Sangante,SEN,DF,22,2002,13.8,3,7,4,57.1,0.51,0.29,0.43,0.75,0,0
FRA-Ligue 1,2425,Le Havre,Arthur Desmas,FRA,GK,30,1994,18.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Le Havre,Christopher Opéri,CIV,"MF,DF",27,1997,13.0,0,7,1,14.3,0.54,0.08,0.0,0.0,0,0
FRA-Ligue 1,2425,Le Havre,Daler Kuzyaev,RUS,MF,31,1993,6.3,1,4,3,75.0,0.63,0.48,0.25,0.33,0,0
FRA-Ligue 1,2425,Le Havre,Elysée Logbo,FRA,FW,20,2004,0.3,0,1,0,0.0,3.33,0.0,0.0,,0,0
FRA-Ligue 1,2425,Le Havre,Emmanuel Sabbi,USA,"MF,FW",26,1997,7.3,0,15,5,33.3,2.07,0.69,0.0,0.0,0,0
FRA-Ligue 1,2425,Le Havre,Etienne Youte Kinkoue,FRA,DF,22,2002,25.8,0,14,2,14.3,0.54,0.08,0.0,0.0,0,0
FRA-Ligue 1,2425,Le Havre,Fodé Ballo-Touré,SEN,"DF,MF",27,1997,6.5,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Le Havre,Gautier Lloris,FRA,DF,29,1995,30.8,2,11,2,18.2,0.36,0.07,0.18,1.0,0,0
FRA-Ligue 1,2425,Le Havre,Ilyes Housni,FRA,FW,19,2005,2.6,0,5,0,0.0,1.96,0.0,0.0,,0,0
FRA-Ligue 1,2425,Le Havre,Issa Soumaré,SEN,"MF,FW",23,2000,21.1,5,43,19,44.2,2.03,0.9,0.12,0.26,0,0
FRA-Ligue 1,2425,Le Havre,Josué Casimir,HAI,"MF,FW",22,2001,22.2,4,27,10,37.0,1.22,0.45,0.15,0.4,0,0
FRA-Ligue 1,2425,Le Havre,Junior Mwanga,FRA,MF,21,2003,10.6,1,16,4,25.0,1.51,0.38,0.06,0.25,0,0
FRA-Ligue 1,2425,Le Havre,Kandet Diawara,GUI,MF,24,2000,0.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Le Havre,Koka,EGY,FW,31,1993,9.5,3,21,9,42.9,2.22,0.95,0.1,0.22,1,1
FRA-Ligue 1,2425,Le Havre,Loïc Nego,HUN,"DF,MF",33,1991,27.3,0,11,2,18.2,0.4,0.07,0.0,0.0,0,0
FRA-Ligue 1,2425,Le Havre,Mahamadou Diawara,FRA,MF,19,2005,6.5,0,7,1,14.3,1.08,0.15,0.0,0.0,0,0
FRA-Ligue 1,2425,Le Havre,Mathieu Gorgelin,FRA,GK,33,1990,16.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Le Havre,Mathéo Bodmer,FRA,DF,20,2004,0.1,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Le Havre,Oussama Targhalline,MAR,MF,22,2002,11.0,0,5,0,0.0,0.45,0.0,0.0,,0,0
FRA-Ligue 1,2425,Le Havre,Rassoul Ndiaye,SEN,MF,22,2001,11.8,1,18,5,27.8,1.53,0.42,0.06,0.2,0,0
FRA-Ligue 1,2425,Le Havre,Samuel Grandsir,FRA,"FW,MF",27,1996,0.9,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Le Havre,Steve Ngoura,FRA,FW,19,2005,3.2,1,10,3,30.0,3.11,0.93,0.1,0.33,0,0
FRA-Ligue 1,2425,Le Havre,Timothee Pembele,FRA,"DF,MF",21,2002,12.4,1,8,3,37.5,0.65,0.24,0.13,0.33,0,0
FRA-Ligue 1,2425,Le Havre,Yanis Zouaoui,ALG,"DF,MF",26,1998,10.8,0,5,2,40.0,0.46,0.18,0.0,0.0,0,0
FRA-Ligue 1,2425,Le Havre,Yassine Kechta,MAR,"MF,FW",22,2002,23.3,2,29,9,31.0,1.25,0.39,0.07,0.22,0,0
FRA-Ligue 1,2425,Le Havre,Yoann Salmier,GUF,DF,31,1992,8.9,0,5,3,60.0,0.56,0.34,0.0,0.0,0,0
FRA-Ligue 1,2425,Lens,Abdukodir Khusanov,UZB,DF,20,2004,10.8,0,6,5,83.3,0.55,0.46,0.0,0.0,0,0
FRA-Ligue 1,2425,Lens,Abdulai Juma Bah,SLE,DF,18,2006,7.6,0,2,1,50.0,0.26,0.13,0.0,0.0,0,0
FRA-Ligue 1,2425,Lens,Adrien Thomasson,FRA,MF,30,1993,29.1,3,41,13,31.7,1.41,0.45,0.07,0.23,0,0
FRA-Ligue 1,2425,Lens,Anass Zaroury,MAR,"MF,FW",23,2000,15.6,2,35,12,34.3,2.24,0.77,0.06,0.17,0,0
FRA-Ligue 1,2425,Lens,Andy Diouf,FRA,MF,21,2003,24.7,1,40,5,12.5,1.62,0.2,0.03,0.2,0,0
FRA-Ligue 1,2425,Lens,Angelo Fulgini,NCL,MF,27,1996,11.6,1,26,9,34.6,2.24,0.78,0.04,0.11,0,0
FRA-Ligue 1,2425,Lens,Brice Samba,FRA,GK,30,1994,15.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Lens,David Costa,POR,MF,23,2001,3.9,0,9,3,33.3,2.3,0.77,0.0,0.0,0,0
FRA-Ligue 1,2425,Lens,Deiver Machado,COL,"DF,MF",30,1993,20.1,1,23,5,21.7,1.15,0.25,0.04,0.2,0,0
FRA-Ligue 1,2425,Lens,Facundo Medina,ARG,DF,25,1999,28.3,0,27,3,11.1,0.96,0.11,0.0,0.0,0,0
FRA-Ligue 1,2425,Lens,Florian Sotoca,FRA,"FW,MF",33,1990,19.9,1,47,18,38.3,2.36,0.9,0.02,0.06,0,0
FRA-Ligue 1,2425,Lens,Gabin Capuano,FRA,FW,18,2006,0.1,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Lens,Goduine Koyalipou,CTA,FW,24,2000,9.8,4,42,15,35.7,4.27,1.53,0.1,0.27,0,0
FRA-Ligue 1,2425,Lens,Hamzat Ojediran,NGA,MF,20,2003,4.6,1,10,3,30.0,2.16,0.65,0.1,0.33,0,0
FRA-Ligue 1,2425,Lens,Hervé Koffi,BFA,GK,27,1996,5.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2425,Lens,Jeremy Agbonifo,SWE,FW,18,2005,3.3,1,6,4,66.7,1.8,1.2,0.17,0.25,0,0
FRA-Ligue 1,2425,Lens,Jhoanner Chávez,ECU,MF,22,2002,6.6,1,5,3,60.0,0.76,0.45,0.2,0.33,0,0
